"ccode","year","rgdppc","logrgdppc","wbgdppc","wbpec","logwbgdppc","logwbpec","irst","cowpec","cinc","logcowpec","fv1","fv2","fv3","fv4","explogrgdppc","explogwbgdppc"
230,1965,7175.1099,8.8783731,774.7616,714.72156,6.6525555,6.5718932,3516,32154,0.0099109998,10.378324,8.8841591,9.0906954,6.6455994,7.3028359,8.8783731,6.6525555
230,1966,7625.1602,8.939209,889.65985,790.79169,6.7908392,6.6730347,3847,34939,0.0097764004,10.461388,8.9383278,9.1033802,6.7574344,7.3383946,8.939209,6.7908392
230,1967,7897.0601,8.974246,968.30676,881.38324,6.8755488,6.7814927,4512,42355,0.0100038,10.653866,8.9848223,9.1203642,6.8562956,7.3536396,8.974246,6.8755488
230,1968,8344.4404,9.0293503,950.54572,993.66455,6.8570361,6.9013996,4971,53512,0.0101312,10.88768,9.0441637,9.1622515,6.9147224,7.3894587,9.0293503,6.8570361
230,1969,9030.6201,9.1083765,1077.6787,1049.7911,6.9825644,6.9563465,5981,52290,0.0100786,10.864579,9.0968437,9.2104321,6.9999766,7.4704623,9.1083765,6.9825644
230,1970,9305.8799,9.138402,1208.9958,1123.103,7.0975451,7.0238504,7394,72070.18,0.0103535,11.18541,9.1094885,9.3037748,7.1170034,7.5810113,9.138402,7.0975451
230,1971,9641.5498,9.1738367,1359.7664,1246.0979,7.2150683,7.1277723,7794,78989.898,0.0107856,11.277088,9.4951735,9.3548689,7.5942559,7.6349249,9.1738367,7.2150683
230,1972,10309.62,9.2408323,1709.193,1299.431,7.4437766,7.1696815,9564,87600.383,0.0110688,11.380552,9.5366325,9.3855848,7.7281466,7.7401347,9.2408323,7.4437766
230,1973,10966.42,9.3025932,2252.5168,1481.2285,7.7198033,7.3006272,10809,92366.57,0.0112698,11.433531,9.5690269,9.4020967,7.977994,7.9431763,9.3025932,7.7198033
230,1974,11730.98,9.3699884,2759.54,1589.9696,7.9228191,7.37147,11646,96147.406,0.0116419,11.473648,9.535327,9.3542118,8.2636452,8.1651354,9.3699884,7.9228191
230,1975,11634.59,9.3617382,3221.584,1618.0209,8.0776281,7.3889589,11115,94735.188,0.0119214,11.458852,9.545042,9.3798256,8.3590517,8.2749557,9.3617382,8.0776281
230,1976,12042.05,9.3961601,3288.4565,1717.3132,8.0981731,7.4485164,11085,105088.5,0.0117311,11.562568,9.5816002,9.4070263,8.4403095,8.3204107,9.3961601,8.0981731
230,1977,12423.57,9.427351,3631.8232,1667.646,8.1974897,7.4191685,11270,105459.8,0.0117149,11.566094,9.5839157,9.4351435,8.511632,8.416111,9.427351,8.1974897
230,1978,12623.11,9.443285,4343.7085,1757.0337,8.3764839,7.4713821,11469,109166.6,0.0115043,11.600639,9.6119089,9.4562931,8.6264839,8.5187893,9.443285,8.3764839
230,1979,12678.41,9.4476557,5753.0278,1768.3286,8.6574812,7.4777899,12254,110904.2,0.0117063,11.616431,9.5985994,9.4471645,8.7696476,8.658371,9.4476557,8.6574812
230,1980,13119.94,9.4818888,6200.3359,1808.1049,8.7323589,7.5000343,12553,114501,0.0117239,11.648348,9.5739403,9.4182224,8.9350815,8.7763624,9.4818888,8.7323589
230,1981,12428.71,9.4277639,5359.1416,1820.9758,8.5865593,7.5071278,13020,114905,0.0119135,11.65187,9.5620146,9.4148712,8.9399805,8.7756033,9.4277639,8.5865593
230,1982,11973.95,9.3904886,5151.5522,1762.4045,8.5470533,7.4744344,13449,117942.7,0.0121352,11.677962,9.540843,9.415122,8.8851233,8.7527132,9.3904886,8.5470533
230,1983,11654.31,9.363431,4472.0889,1783.7665,8.405611,7.4864826,13262,119914.6,0.0116647,11.694544,9.5477095,9.4150095,8.8506956,8.712698,9.363431,8.405611
230,1984,11403.87,9.3417082,4483.8525,1815.8779,8.4082375,7.5043244,13379,243024.59,0.0121686,12.400922,9.5698748,9.4088106,8.8258467,8.6874342,9.3417082,8.4082375
230,1985,11252.2,9.3283186,4693.0767,1845.6254,8.4538441,7.5205736,14679,258289.7,0.0120448,12.461841,9.5687056,9.4110279,8.8237324,8.683322,9.3283186,8.4538441
230,1986,11812.78,9.3769369,6504.0732,1878.1637,8.7801838,7.5380497,11905,269102.19,0.0113767,12.502851,9.558897,9.4128618,8.9001999,8.756341,9.3769369,8.7801838
230,1987,12690.03,9.4485722,8228.7207,1919.4467,9.0153856,7.559792,11691,266322.41,0.011323,12.492467,9.5752001,9.4267368,8.9868317,8.8495073,9.4485722,9.0153856
230,1988,13517.86,9.5117674,9689.5381,2068.4485,9.1788025,7.6345539,11886,280404.91,0.0112859,12.543994,9.5996113,9.436512,9.0605125,8.8968887,9.5117674,9.1788025
230,1989,14385.46,9.5739737,10662.923,2271.136,9.2745275,7.7280354,12397,306790.69,0.0117969,12.633924,9.6252861,9.4413013,9.099865,8.8918943,9.5739737,9.2745275
230,1990,15160.46,9.6264458,13773.364,2318.4841,9.5304918,7.7486687,12658,309644.91,0.0118246,12.643185,9.6811504,9.4510937,9.2095461,8.969142,9.6264458,9.5304918
230,1991,15768.96,9.6657991,14782.039,2399.397,9.6011686,7.7829728,12700,318452.91,0.0122554,12.671233,9.6899576,9.4637899,9.2251568,9.0045986,9.6657991,9.6011686
230,1992,16145.78,9.689414,16105.417,2435.9697,9.6869106,7.7981,12161,337723.91,0.0119241,12.729987,9.6647844,9.4569645,9.2296095,9.0271006,9.689414,9.6869106
230,1993,16271.23,9.697154,13362.019,2329.1526,9.5001717,7.7532597,12858,324266.09,0.0118562,12.689322,9.6324282,9.4424372,9.1628494,8.9926376,9.697154,9.5001717
230,1994,16949.529,9.7379951,13465.378,2451.7673,9.5078773,7.8045645,13445,336198.5,0.0118037,12.72546,9.6467113,9.4366627,9.2187338,8.9933605,9.7379951,9.5078773
230,1995,17786.789,9.786211,15561.973,2558.7822,9.652586,7.8472867,13802,351392.5,0.0118739,12.769662,9.6781607,9.4581575,9.3432846,9.1012659,9.786211,9.652586
230,1996,18250.9,9.8119698,16236.771,2515.2986,9.695034,7.8301468,12154,349919,0.0112359,12.76546,9.6979847,9.4897928,9.3772659,9.1565332,9.8119698,9.695034
230,1997,19443.33,9.8752594,14872.565,2666.2642,9.6072741,7.8884335,13683,362194.31,0.0111044,12.799939,9.7254725,9.5076313,9.4184437,9.1752558,9.8752594,9.6072741
230,1998,20819.311,9.9436359,15534.36,2791.0801,9.6508093,7.9341841,14827,385501.31,0.0114688,12.862303,9.7259293,9.4897451,9.4224834,9.151268,9.9436359,9.6508093
230,1999,21867.1,9.9927387,15859.086,2911.1841,9.6714983,7.976315,14882,408883,0.0111159,12.921186,9.7641592,9.5165539,9.4406557,9.1518974,9.9927387,9.6714983
230,2000,23479.23,10.063871,14787.756,3026.4893,9.6015549,8.0151587,15874,419100.09,0.0109822,12.945868,9.8134108,9.5603876,9.487442,9.1808968,10.063871,9.6015549
230,2001,24100.17,10.089974,15359.108,3067.9724,9.6394644,8.0287724,16504,421212.31,0.0108409,12.950894,9.8227186,9.5649357,9.4897776,9.1779003,10.089974,9.6394644
230,2002,24754.199,10.116751,17019.535,3107.8674,9.7421169,8.0416918,16408,454358.31,0.0114704,13.026644,9.8434038,9.5811338,9.5328989,9.2220058,10.116751,9.7421169
230,2003,24406.24,10.102594,21495.707,3157.2273,9.9756088,8.0574493,16286,465921.19,0.01102,13.051774,9.8634968,9.5947437,9.6615257,9.3455667,10.102594,9.9756088
230,2004,24941.539,10.12429,24918.646,3238.5024,10.123372,8.0828667,17621,502417.19,0.0113157,13.127188,9.9094648,9.6291008,9.8155689,9.4747801,10.12429,10.123372
230,2005,26273.619,10.176321,26510.717,3251.3972,10.185305,8.0868397,17826,528322.38,0.0114163,13.177464,9.9768181,9.6912994,9.9285078,9.5873251,10.176321,10.185305
230,2006,27749.73,10.230982,28482.609,3194.0813,10.257049,8.0690546,18391,535789.63,0.0113473,13.191499,9.9930487,9.7169962,10.028251,9.7021675,10.230982,10.257049
230,2007,28796.74,10.268018,32709.4,3180.0334,10.395418,8.0646467,18999,528768.81,0.0113889,13.178308,10.01792,9.7426453,10.172869,9.8545008,10.268018,10.395418
230,2008,29025.189,10.275919,35578.734,3026.3384,10.479504,8.0151091,,,,,10.028297,,10.308412,,10.275919,10.479504
230,2009,27940.09,10.237818,32333.467,2754.8545,10.383858,7.9211197,,,,,10.033873,,10.181819,,10.237818,10.383858
230,2010,27632.711,10.226755,30737.832,2740.0532,10.333249,7.9157329,,,,,10.050731,,10.253828,,10.226755,10.333249
230,2011,27422.93,10.219134,31973.02,2686.8704,10.372647,7.8961325,,,,,10.053168,,10.354682,,10.219134,10.372647
230,2012,,,28985.334,2671.8047,10.274546,7.8905096,,,,,9.0933018,,10.36961,,9.0933018,10.274546
230,2013,,,29880.713,2500.2307,10.304969,7.8241382,,,,,9.0759306,,10.31356,,9.0759306,10.304969
230,2014,,,30262.227,,10.317656,,,,,,,,,,,10.317656
230,2015,,,,,,,,,,,,,,,,
232,1993,24031.75,10.087132,16508.875,,9.7116537,,0,0.52364582,2.3e-06,0.42110601,,10.117627,,9.9520922,10.087132,9.7116537
232,1994,23969.23,10.084526,16226.971,,9.6944304,,0,0.74806541,1.9500001e-06,0.55850971,,10.108047,,9.9482107,10.084526,9.6944304
232,1995,23132.35,10.048987,18460.008,,9.8233624,,0,55.77816,2.4399999e-06,4.0391517,,10.000388,,9.8998413,10.048987,9.8233624
232,1996,22366.199,10.015306,19038.799,,9.8542347,,0,55.409649,2.4799999e-06,4.0326405,,10.03211,,9.9552135,10.015306,9.8542347
232,1997,22391.891,10.016454,18405.32,,9.8203955,,0,56.02383,2.5300001e-06,4.0434694,,10.050838,,9.9750118,10.016454,9.8203955
232,1998,23777.779,10.076507,18969.979,,9.8506126,,0,57.252178,2.4599999e-06,4.0647817,,10.034494,,9.9528904,10.076507,9.8506126
232,1999,23253.33,10.054204,19323.893,,9.8690977,,0,59.004799,2.52e-06,4.0944247,,10.062403,,9.9548502,10.054204,9.8690977
232,2000,23128.211,10.048808,21432.961,,9.9726849,,0,61.350948,2.5700001e-06,4.1327791,,10.105721,,9.9832268,10.048808,9.9726849
232,2001,27393.939,10.218077,21897.662,,9.9941349,,0,64.690018,2.2500001e-06,4.184947,,10.108499,,9.9780865,10.218077,9.9941349
232,2002,28303.029,10.250724,24175.373,,10.09309,,0,67.586693,2.2300001e-06,4.2280984,,10.125922,,10.023675,10.250724,10.09309
232,2003,26700,10.192419,31742.992,,10.365427,,0,71.150963,2.32e-06,4.2787604,,10.138573,,10.146075,10.192419,10.365427
232,2004,26013.33,10.166365,37235.449,,10.525017,,0,77.335693,2.4399999e-06,4.3610034,,10.172673,,10.274978,10.166365,10.525017
232,2005,25772.15,10.15705,39990.332,,10.596393,,0,77.474228,2.5100001e-06,4.3627701,,10.236694,,10.389729,10.15705,10.596393
232,2006,26512.5,10.185371,42417.23,,10.65531,,0,79.59314,2.5100001e-06,4.3894134,,10.261917,,10.503997,10.185371,10.65531
232,2007,27926.83,10.237343,47253.531,,10.763283,,0,87.941147,2.58e-06,4.4879751,,10.283367,,10.651249,10.237343,10.763283
232,2008,28773.811,10.26722,46736,,10.75227,,,,,,,,,,10.26722,10.75227
232,2009,27000,10.203592,42701.445,,10.661988,,,,,,,,,,10.203592,10.661988
232,2010,28364.711,10.252901,39639.387,,10.587579,,,,,,,,,,10.252901,10.587579
232,2011,28552.939,10.259515,41630.051,,10.636578,,,,,,,,,,10.259515,10.636578
232,2012,,,39666.371,,10.588259,,,,,,,,,,,10.588259
232,2013,,,42806.523,,10.664446,,,,,,,,,,,10.664446
232,2014,,,,,,,,,,,,,,,,
232,2015,,,,,,,,,,,,,,,,
235,1946,,,,,,,1,1578,0.0024149001,7.3645473,,8.3226757,,6.6353207,8.3226757,6.6353207
235,1947,,,,,,,2,2274,0.0022026,7.7297354,,8.3089514,,6.6187134,8.3089514,6.6187134
235,1948,,,,,,,2,2155,0.0026259001,7.6760101,,8.3109703,,6.6211567,8.3109703,6.6211567
235,1949,,,,,,,2,2181,0.0024621,7.6879973,,8.3105192,,6.6206117,8.3105192,6.6206117
235,1950,2350.1499,7.7622342,,,,,2,1672,0.0023413999,7.4223738,,8.3205023,,6.6326909,7.7622342,6.6326909
235,1951,2616.0901,7.8694363,,,,,2,1407,0.0021546001,7.2499256,,8.3546143,,6.6405334,7.8694363,6.6405334
235,1952,2708.8999,7.9042978,,,,,3,1536,0.0020012001,7.3375878,,8.3555164,,6.6365466,7.9042978,6.6365466
235,1953,2829.5,7.9478555,,,,,3,1139,0.0019594999,7.0387836,,8.3975744,,6.650135,7.9478555,6.650135
235,1954,2936.5,7.9849739,,,,,2,1787,0.0019737,7.488853,,8.4369802,,6.6296678,7.9849739,6.6296678
235,1955,3026.8301,8.0152712,,,,,3,2135,0.0019248,7.6666903,,8.4653263,,6.6215806,8.0152712,6.6215806
235,1956,3140.46,8.052125,,,,,4,2248,0.0019266,7.7182407,,8.4913225,,6.6192365,8.052125,6.6192365
235,1957,3254.78,8.0878801,,,,,4,2509,0.0019206,7.8280382,,8.5201941,,6.614243,8.0878801,6.614243
235,1958,3251.0801,8.0867424,,,,,4,2595,0.0019109,7.8617272,,8.5251846,,6.612711,8.0867424,6.612711
235,1959,3405.03,8.133009,,,,,4,2744,0.0019043999,7.9175363,,8.5531759,,6.6101732,8.133009,6.6101732
235,1960,3623.1599,8.1951017,360.4993,336.9136,5.8874898,5.8198266,5,2716,0.0018515,7.9072838,8.3781815,8.6483278,5.8561978,6.6106396,8.1951017,5.8874898
235,1961,3823.99,8.2490492,382.72995,365.84012,5.9473295,5.9021964,6,2829,0.0018871001,7.9480319,8.4339094,8.6770849,5.9236031,6.6541348,8.2490492,5.9473295
235,1962,4084.8899,8.3150501,407.85284,363.16406,6.0109062,5.8948545,5,2677,0.001867,7.8928256,8.4452362,8.7300463,5.9600763,6.7204895,8.3150501,6.0109062
235,1963,4290.0498,8.3640537,432.51172,394.93896,6.0696096,5.9787312,222,3033,0.0024248001,8.0176373,8.4915524,8.7569456,6.0519056,6.779335,8.3640537,6.0696096
235,1964,4441.9199,8.3988419,468.78107,410.25183,6.150136,6.0167713,250,3266,0.0036154001,8.0916271,8.5396023,8.7850256,6.1479979,6.8612576,8.3988419,6.150136
235,1965,4740.3901,8.4638748,520.91064,440.88293,6.2555785,6.0887794,273,3430,0.0025420999,8.1406069,8.5845556,8.8131475,6.2315545,6.933681,8.4638748,6.2555785
235,1966,4864.9399,8.48981,575.00769,451.75082,6.3543835,6.1131306,271,3418,0.0026087,8.1371031,8.6186266,8.8290863,6.3019357,6.9731765,8.48981,6.3543835
235,1967,5232.5498,8.5626535,646.82269,486.58542,6.4720721,6.1874123,316,3382,0.0026296999,8.1265182,8.6561756,8.8537025,6.3823471,6.9976559,8.5626535,6.4720721
235,1968,5952.5601,8.691577,719.08051,497.129,6.5779734,6.2088494,313,3312,0.0027015,8.1056089,8.689744,8.9051628,6.3876166,7.0450587,8.691577,6.5779734
235,1969,6148.1001,8.7238979,795.7594,579.97247,6.679297,6.3629808,399,4000,0.0027264999,8.2943001,8.768384,8.9453831,6.5264139,7.1164312,8.7238979,6.679297
235,1970,6635.6299,8.800209,934.14563,663.86151,6.8396325,6.4980736,385,8030.2109,0.0027864999,8.9910908,8.7987194,9.0245953,6.6799278,7.2098827,8.800209,6.8396325
235,1971,7100.29,8.8678913,1064.6792,726.05048,6.9704289,6.5876193,409,8325.4707,0.0029104,9.027195,9.1806412,9.0777788,7.1494193,7.266324,8.8678913,6.9704289
235,1972,7581.4302,8.9334574,1302.389,745.28394,7.1719556,6.6137652,431,9104.0703,0.0029513999,9.1165867,9.2179747,9.109024,7.2748003,7.3721733,8.9334574,7.1719556
235,1973,8317.9502,9.0261707,1748.2012,798.83521,7.4663424,6.6831546,497,9243.2344,0.0030668001,9.1317549,9.2342577,9.1269569,7.4914179,7.5769343,9.0261707,7.4663424
235,1974,8654.3496,9.0658178,2000.5806,824.36121,7.6011925,6.7146087,357,11378.45,0.0031178,9.3395643,9.1902485,9.0727692,7.7558055,7.7912683,9.0658178,7.6011925
235,1975,8071.5601,8.9961023,2127.8789,845.36243,7.6628809,6.7397656,384,11008.85,0.0018761,9.3065453,9.2019711,9.0990677,7.8553519,7.901917,8.9961023,7.6628809
235,1976,8434.8096,9.040122,2173.5029,872.34937,7.6840954,6.7711902,389,10940.81,0.0016535,9.3003464,9.2311659,9.1303997,7.921422,7.9523702,9.040122,7.6840954
235,1977,8795.0801,9.0819473,2267.5898,845.36896,7.7264729,6.7397733,341,11752.55,0.0015908,9.371911,9.2329397,9.1559591,7.9916277,8.0449772,9.0819473,7.7264729
235,1978,8860.2305,9.0893278,2457.5591,916.76941,7.8069239,6.8208561,366,13173.21,0.0015958,9.4860163,9.2684889,9.174119,8.1220636,8.1440363,9.0893278,7.8069239
235,1979,9206.2598,9.1276388,2755.8928,998.16071,7.9214969,6.9059143,649,16104.76,0.0016692,9.6869326,9.2757635,9.1580334,8.3076859,8.2751999,9.1276388,7.9214969
235,1980,9536.0801,9.162838,3368.7107,1022.4636,8.1222858,6.9299703,663,14831.28,0.0017101,9.6045609,9.2515793,9.1333866,8.4740982,8.3983879,9.162838,8.1222858
235,1981,9406.9404,9.1492033,3246.2979,1006.4941,8.0852709,6.9142284,555,13628.51,0.0016025,9.5199928,9.233676,9.1333456,8.4666691,8.4016352,9.1492033,8.0852709
235,1982,9384.54,9.1468191,3080.2544,1119.2046,8.0327673,7.0203733,602,15255.5,0.0016519,9.632761,9.2488441,9.1303387,8.486762,8.3748035,9.1468191,8.0327673
235,1983,9117.4502,9.1179457,2735.7581,1117.9131,7.9141641,7.0192189,674,16120.99,0.0016703,9.6879396,9.2522545,9.1287756,8.4452076,8.3330336,9.1179457,7.9141641
235,1984,8751.8701,9.0770226,2522.9995,1115.8943,7.8332038,7.0174112,690,15329.05,0.0016102,9.6375704,9.2692766,9.1510181,8.4097509,8.3421831,9.0770226,7.8332038
235,1985,8898.1104,9.0935946,2705.46,1093.8585,7.9030271,6.9974666,665,35645.59,0.0017791,10.481409,9.2586346,9.1238108,8.3880978,8.3024664,9.0935946,7.9030271
235,1986,9631.4502,9.1727886,3862.3335,1208.4742,8.2590265,7.0971141,717,38442.852,0.0017744,10.556954,9.2703333,9.1243467,8.5089245,8.3739157,9.1727886,8.2590265
235,1987,10401.74,9.2497282,4804.3428,1241.1957,8.4772758,7.1238303,750,37868.359,0.0018464,10.541898,9.2879381,9.1383963,8.5982418,8.4672947,9.2497282,8.4772758
235,1988,11273.29,9.3301916,5624.2495,1299.5851,8.6348429,7.1698003,832,40196.141,0.0018518,10.601551,9.3048134,9.1478662,8.6563797,8.5143061,9.3301916,8.6348429
235,1989,11945.97,9.3881493,6056.979,1575.7545,8.7089663,7.3624897,761,61615.48,0.0020584001,11.028685,9.3564548,9.1399832,8.7492876,8.4939775,9.3881493,8.7089663
235,1990,12650.94,9.445487,7885.3892,1680.9624,8.9727669,7.4271216,717,59747.621,0.0019385,10.997901,9.4238338,9.1512804,8.8827209,8.5730457,9.445487,8.9727669
235,1991,13091.98,9.4797554,8959.8691,1703.3164,9.1005106,7.4403324,547,53955.051,0.0018821,10.895926,9.4271212,9.1688633,8.8869448,8.6144152,9.4797554,9.1005106
235,1992,13398.64,9.5029087,10811.638,1813.8859,9.2883787,7.5032268,749,71785.992,0.0021227,11.181458,9.4144497,9.1535149,8.9171839,8.6266041,9.5029087,9.2883787
235,1993,13494.65,9.5100489,9535.5918,1786.4519,9.1627865,7.4879866,775,61922.32,0.0020991999,11.033652,9.3898411,9.143014,8.8664026,8.5970135,9.5100489,9.1627865
235,1994,14289.68,9.5672932,9978.2998,1827.6967,9.208168,7.5108118,749,75320,0.0025444,11.229514,9.3966703,9.131237,8.9069128,8.5904732,9.5672932,9.208168
235,1995,14780.26,9.6010475,11782.519,2014.0205,9.3743725,7.6078882,828,74683.547,0.0023058001,11.221028,9.4423456,9.1547117,9.0608053,8.7007742,9.6010475,9.3743725
235,1996,15040.58,9.6185074,12185.066,1986.8369,9.4079666,7.5942993,857,68741.633,0.0021974,11.138124,9.4630985,9.1893044,9.0967045,8.7596207,9.6185074,9.4079666
235,1997,16062.32,9.6842318,11578.441,2083.4878,9.3569002,7.6417985,905,75362.406,0.0021811,11.230077,9.4877625,9.2049837,9.1320581,8.7757301,9.6842318,9.3569002
235,1998,16836.869,9.7313261,12202.692,2240.0674,9.4094114,7.7142611,936,76346.094,0.0022122001,11.243045,9.4952116,9.1889534,9.1505175,8.7539883,9.7313261,9.4094114
235,1999,17906.07,9.7928953,12474.822,2390.4946,9.431468,7.7792554,1044,84241.602,0.0022583001,11.341456,9.5394258,9.2142763,9.1810331,8.752821,9.7928953,9.431468
235,2000,19182.77,9.8617678,11502.396,2390.0979,9.3503103,7.7790895,1088,79988.844,0.0019729,11.289655,9.5784664,9.2609844,9.2067604,8.7852974,9.8617678,9.3503103
235,2001,19334.199,9.8696308,11729.145,2391.2283,9.369832,7.7795625,728,79011.117,0.0018969,11.277356,9.5843353,9.2661839,9.2020016,8.7830887,9.8696308,9.369832
235,2002,19224.859,9.8639593,12882.288,2477.4897,9.4636087,7.815001,920,84712,0.0018112001,11.347024,9.6109142,9.2826109,9.2572794,8.8274708,9.8639593,9.4636087
235,2003,18828.25,9.8431139,15772.736,2400.7659,9.6660385,7.7835431,1000,92017.211,0.0153794,11.429742,9.6186495,9.2940569,9.3604183,8.9484138,9.8431139,9.6660385
235,2004,18788.77,9.8410149,18045.592,2462.9851,9.8006563,7.8091292,1400,97611.617,0.0019531,11.488762,9.6646624,9.32903,9.5145531,9.078372,9.8410149,9.8006563
235,2005,20277.51,9.9172678,18784.953,2519.0049,9.8408117,7.8316193,1400,99221.844,0.001988,11.505123,9.7368622,9.3925028,9.6374874,9.1924591,9.9172678,9.8408117
235,2006,20696.42,9.9377165,19821.443,2390.3242,9.8945198,7.7791843,1400,100254.6,0.0019316,11.515478,9.7440233,9.4183388,9.7185259,9.3074684,9.9377165,9.8945198
235,2007,20998.82,9.9522219,22780.057,2402.4766,10.033641,7.7842555,1400,91873.797,0.0018413001,11.428182,9.7713757,9.4467726,9.8682604,9.4631729,9.9522219,10.033641
235,2008,21114.141,9.9576979,24815.611,2337.2908,10.119228,7.7567477,,,,,9.7875185,,10.015697,,9.9576979,10.119228
235,2009,20735.34,9.9395952,23063.973,2304.0889,10.046027,7.7424407,,,,,9.8139496,,9.9321184,,9.9395952,10.046027
235,2010,21383.631,9.9703808,22539.994,2222.5806,10.023046,7.7064242,,,,,9.8227901,,9.9875927,,9.9703808,10.023046
235,2011,20946.4,9.9497223,23194.744,2162.7441,10.051681,7.6791329,,,,,9.8232155,,10.084294,,9.9497223,10.051681
235,2012,,,20577.406,2034.6123,9.9319487,7.6180606,,,,,8.8488359,,10.069289,,8.8488359,9.9319487
235,2013,,,21507.711,2111.6157,9.9761667,7.6552086,,,,,8.8585587,,10.069123,,8.8585587,9.9761667
235,2014,,,22080.893,,10.002468,,,,,,,,,,,10.002468
235,2015,,,,,,,,,,,,,,,,
255,1990,,,22219.572,4420.0068,10.008729,8.3938961,38434,3253.104,0.024417499,8.0876722,10.1787,10.565751,10.004804,10.21997,10.1787,10.008729
